ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year_Dt_Customer,Total_Days_Relationship,Is_Recency_gt_30,Total_Mnt,Total_Mnt_Per_Total_Days_Relationship,Pct_MntFruits,Pct_MntMeatProducts,Pct_MntFishProducts,Pct_MntSweetProducts,Pct_MntWines,Max_Mnt_Type,NumDealsPurchases_Per_Total_Days_Relationship,Total_Purchases,Total_Purchases_Per_Total_Days_Relationship,Pct_NumWebPurchases,Pct_NumCatalogPurchases,Pct_NumStorePurchases,Max_Purchase_Sales_Channel,Pct_NumDealsPurchase,Pct_MntGoldProds
3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,2013,942,True,874,0.9278131634819533,0.02517162471395881,0.3695652173913043,0.11899313501144165,0.04004576659038902,0.4462242562929062,MntWines,0.0010615711252653928,20,0.021231422505307854,0.3,0.4,0.3,NumCatalogPurchases,0.05,0.12242562929061784
3389,1970,Graduation,Married,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,2012,1135,True,1372,1.2088105726872247,0.038629737609329445,0.26457725947521865,0.08965014577259475,0.07798833819241982,0.5291545189504373,MntWines,0.003524229074889868,30,0.02643171806167401,0.26666666666666666,0.3,0.43333333333333335,NumStorePurchases,0.13333333333333333,0.11734693877551021
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,2012,1129,False,73,0.06465899025686449,0.1095890410958904,0.3013698630136986,0.3287671232876712,0.1506849315068493,0.1095890410958904,MntFishProducts,0.0008857395925597874,6,0.005314437555358724,0.16666666666666666,0.16666666666666666,0.6666666666666666,NumStorePurchases,0.16666666666666666,0.1232876712328767
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,2013,1012,True,229,0.22628458498023715,0.06550218340611354,0.48034934497816595,0.1703056768558952,0.06550218340611354,0.2183406113537118,MntMeatProducts,0.003952569169960474,10,0.009881422924901186,0.5,0.1,0.4,NumWebPurchases,0.4,0.06550218340611354
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,918,False,26,0.02832244008714597,0.038461538461538464,0.15384615384615385,0.4230769230769231,0.34615384615384615,0.038461538461538464,MntFishProducts,0.0010893246187363835,4,0.004357298474945534,0.25,0.0,0.75,NumStorePurchases,0.25,0.38461538461538464
4065,1976,PhD,Married,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,2013,1053,False,381,0.36182336182336183,0.0,0.19160104986876642,0.0,0.0,0.8083989501312336,MntWines,0.001899335232668566,14,0.013295346628679962,0.35714285714285715,0.07142857142857142,0.5714285714285714,NumStorePurchases,0.14285714285714285,0.06036745406824147
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,708,False,66,0.09322033898305085,0.030303030303030304,0.4696969696969697,0.10606060606060606,0.06060606060606061,0.3333333333333333,MntMeatProducts,0.0014124293785310734,5,0.007062146892655367,0.4,0.0,0.6,NumStorePurchases,0.2,0.07575757575757576
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,2013,815,True,1484,1.8208588957055214,0.07884097035040431,0.3362533692722372,0.05121293800539083,0.06873315363881402,0.46495956873315364,MntWines,0.001226993865030675,22,0.026993865030674847,0.22727272727272727,0.45454545454545453,0.3181818181818182,NumCatalogPurchases,0.045454545454545456,0.05929919137466307
5939,1971,Graduation,Together,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,2014,714,True,89,0.12464985994397759,0.056179775280898875,0.3146067415730337,0.07865168539325842,0.06741573033707865,0.48314606741573035,MntWines,0.0056022408963585435,7,0.00980392156862745,0.42857142857142855,0.14285714285714285,0.42857142857142855,NumWebPurchases,0.5714285714285714,0.3707865168539326
2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2012,1154,True,37,0.032062391681109186,0.0,0.2702702702702703,0.0,0.0,0.7297297297297297,MntWines,0.0034662045060658577,6,0.005199306759098787,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.6666666666666666,0.10810810810810811
7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,2014,576,True,9,0.015625,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,MntWines,0.001736111111111111,3,0.005208333333333333,0.0,0.0,1.0,NumStorePurchases,0.3333333333333333,0.1111111111111111
10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,2013,798,True,258,0.3233082706766917,0.027131782945736434,0.15891472868217055,0.011627906976744186,0.007751937984496124,0.7945736434108527,MntWines,0.002506265664160401,11,0.013784461152882205,0.36363636363636365,0.18181818181818182,0.45454545454545453,NumStorePurchases,0.18181818181818182,0.17829457364341086
7947,1969,Graduation,Married,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2014,647,True,33,0.05100463678516229,0.0,0.24242424242424243,0.0,0.030303030303030304,0.7272727272727273,MntWines,0.0015455950540958269,4,0.0061823802163833074,0.25,0.0,0.75,NumStorePurchases,0.25,0.12121212121212122
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,2012,1241,False,1671,1.346494762288477,0.029922202274087373,0.5086774386594853,0.012567324955116697,0.04967085577498504,0.39916217833632556,MntMeatProducts,0.0008058017727639,15,0.012087026591458501,0.26666666666666666,0.4,0.3333333333333333,NumCatalogPurchases,0.06666666666666667,0.04967085577498504
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,2013,892,True,769,0.8621076233183856,0.009102730819245773,0.07932379713914174,0.013003901170351105,0.0,0.8985695708712613,MntWines,0.004484304932735426,21,0.023542600896860985,0.47619047619047616,0.19047619047619047,0.3333333333333333,NumWebPurchases,0.19047619047619047,0.05981794538361508
9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,2013,1092,False,921,0.8434065934065934,0.02823018458197611,0.22366992399565688,0.1259500542888165,0.08686210640608034,0.5352877307274702,MntWines,0.003663003663003663,23,0.021062271062271064,0.34782608695652173,0.13043478260869565,0.5217391304347826,NumStorePurchases,0.17391304347826086,0.08686210640608034
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,2013,896,True,1073,1.1975446428571428,0.06523765144454799,0.3019571295433364,0.13606710158434296,0.03727865796831314,0.4594594594594595,MntWines,0.0011160714285714285,21,0.0234375,0.14285714285714285,0.3333333333333333,0.5238095238095238,NumStorePurchases,0.047619047619047616,0.0782851817334576
7397,1951,Graduation,Single,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,2013,896,True,588,0.65625,0.008503401360544218,0.13945578231292516,0.011904761904761904,0.0,0.8401360544217688,MntWines,0.0033482142857142855,18,0.020089285714285716,0.3888888888888889,0.1111111111111111,0.5,NumStorePurchases,0.16666666666666666,0.17006802721088435
6349,1987,Master,Divorced,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,2013,909,True,1234,1.3575357535753576,0.05915721231766612,0.3354943273905997,0.06320907617504051,0.03889789303079417,0.5032414910858996,MntWines,0.0011001100110011,18,0.019801980198019802,0.4444444444444444,0.2222222222222222,0.3333333333333333,NumWebPurchases,0.05555555555555555,0.06888168557536467
10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013,1046,True,14,0.01338432122370937,0.0,0.35714285714285715,0.0,0.0,0.6428571428571429,MntWines,0.0009560229445506692,3,0.0028680688336520078,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.5
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2012,1222,True,19,0.015548281505728314,0.3157894736842105,0.10526315789473684,0.42105263157894735,0.10526315789473684,0.05263157894736842,MntFishProducts,0.0008183306055646482,3,0.0024549918166939444,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.631578947368421
2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,2012,1096,True,53,0.048357664233576646,0.07547169811320754,0.3584905660377358,0.22641509433962265,0.11320754716981132,0.22641509433962265,MntMeatProducts,0.0009124087591240876,5,0.004562043795620438,0.4,0.0,0.6,NumStorePurchases,0.2,0.2641509433962264
550,1952,Graduation,Divorced,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,2013,953,True,682,0.7156348373557188,0.19208211143695014,0.3181818181818182,0.12463343108504399,0.008797653958944282,0.3563049853372434,MntWines,0.002098635886673662,19,0.01993704092339979,0.15789473684210525,0.15789473684210525,0.6842105263157895,NumStorePurchases,0.10526315789473684,0.03812316715542522
1890,1971,2n Cycle,Together,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2012,1199,True,18,0.015012510425354461,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.0,0.6111111111111112,MntWines,0.0008340283569641367,3,0.0025020850708924102,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.3888888888888889
10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,2013,1038,True,726,0.6994219653179191,0.028925619834710745,0.174931129476584,0.03581267217630854,0.027548209366391185,0.7327823691460055,MntWines,0.0,11,0.010597302504816955,0.36363636363636365,0.18181818181818182,0.45454545454545453,NumStorePurchases,0.0,0.027548209366391185
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2012,1196,False,31,0.025919732441471572,0.0,0.06451612903225806,0.0,0.0,0.9354838709677419,MntWines,0.0008361204013377926,4,0.0033444816053511705,0.25,0.0,0.75,NumStorePurchases,0.25,0.03225806451612903
4676,1951,Master,Widow,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,2014,667,True,1588,2.3808095952023987,0.057304785894206546,0.327455919395466,0.1624685138539043,0.06738035264483627,0.3853904282115869,MntWines,0.0029985007496251873,23,0.034482758620689655,0.391304347826087,0.2608695652173913,0.34782608695652173,NumWebPurchases,0.08695652173913043,0.06738035264483627
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,2012,1218,True,900,0.7389162561576355,0.14,0.38,0.0,0.05,0.43,MntWines,0.004105090311986864,23,0.018883415435139574,0.34782608695652173,0.17391304347826086,0.4782608695652174,NumStorePurchases,0.21739130434782608,0.2
3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,2014,642,True,70,0.10903426791277258,0.0,0.2,0.0,0.0,0.8,MntWines,0.004672897196261682,6,0.009345794392523364,0.5,0.0,0.5,NumWebPurchases,0.5,0.02857142857142857
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,772,True,53,0.06865284974093264,0.1509433962264151,0.3584905660377358,0.3018867924528302,0.07547169811320754,0.11320754716981132,MntMeatProducts,0.0038860103626943004,7,0.009067357512953367,0.42857142857142855,0.0,0.5714285714285714,NumStorePurchases,0.42857142857142855,0.07547169811320754
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,2014,651,True,647,0.9938556067588326,0.0,0.10046367851622875,0.0,0.0,0.8995363214837713,MntWines,0.009216589861751152,19,0.029185867895545316,0.42105263157894735,0.10526315789473684,0.47368421052631576,NumStorePurchases,0.3157894736842105,0.02009273570324575
7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,2012,1186,False,61,0.05143338954468803,0.2786885245901639,0.26229508196721313,0.09836065573770492,0.26229508196721313,0.09836065573770492,MntFruits,0.003372681281618887,7,0.005902192242833052,0.42857142857142855,0.14285714285714285,0.42857142857142855,NumWebPurchases,0.5714285714285714,0.6885245901639344
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,2013,830,False,150,0.18072289156626506,0.04,0.46,0.013333333333333334,0.02,0.4666666666666667,MntWines,0.0036144578313253013,8,0.00963855421686747,0.375,0.125,0.5,NumStorePurchases,0.375,0.02
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,2012,1198,False,1208,1.008347245409015,0.009933774834437087,0.1605960264900662,0.013245033112582781,0.019867549668874173,0.7963576158940397,MntWines,0.00333889816360601,28,0.02337228714524207,0.25,0.2857142857142857,0.4642857142857143,NumStorePurchases,0.14285714285714285,0.009933774834437087
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,2012,1233,True,259,0.21005677210056772,0.03861003861003861,0.41312741312741313,0.11583011583011583,0.0,0.43243243243243246,MntWines,0.0016220600162206002,11,0.008921330089213302,0.45454545454545453,0.18181818181818182,0.36363636363636365,NumWebPurchases,0.18181818181818182,0.07722007722007722
7732,1978,Graduation,Married,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,2014,729,True,693,0.9506172839506173,0.0,0.17893217893217894,0.2582972582972583,0.13997113997113997,0.4227994227994228,MntWines,0.0013717421124828531,19,0.02606310013717421,0.3684210526315789,0.10526315789473684,0.5263157894736842,NumStorePurchases,0.05263157894736842,0.07503607503607504
8070,1973,PhD,Married,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,2014,671,True,257,0.3830104321907601,0.04669260700389105,0.12062256809338522,0.011673151750972763,0.04669260700389105,0.77431906614786,MntWines,0.0014903129657228018,11,0.01639344262295082,0.2727272727272727,0.2727272727272727,0.45454545454545453,NumStorePurchases,0.09090909090909091,0.027237354085603113
477,1986,Graduation,Married,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,2014,563,True,2056,3.6518650088809945,0.029669260700389104,0.4061284046692607,0.038910505836575876,0.009727626459143969,0.5155642023346303,MntWines,0.0017761989342806395,21,0.037300177619893425,0.19047619047619047,0.3333333333333333,0.47619047619047616,NumStorePurchases,0.047619047619047616,0.04912451361867704
7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,2013,856,False,1468,1.7149532710280373,0.02997275204359673,0.26975476839237056,0.0,0.05994550408719346,0.6403269754768393,MntWines,0.0011682242990654205,22,0.02570093457943925,0.36363636363636365,0.3181818181818182,0.3181818181818182,NumWebPurchases,0.045454545454545456,0.039509536784741145
2202,1978,Graduation,Together,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,2013,997,True,62,0.062186559679037114,0.03225806451612903,0.1774193548387097,0.03225806451612903,0.04838709677419355,0.7096774193548387,MntWines,0.0010030090270812437,5,0.0050150451354062184,0.2,0.0,0.8,NumStorePurchases,0.2,0.11290322580645161
7396,1966,Graduation,Married,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,2012,1147,True,1571,1.3696599825632083,0.032463399108847865,0.5957988542329726,0.13176320814767664,0.022278803309993635,0.21769573520050922,MntMeatProducts,0.0008718395815170009,25,0.021795989537925022,0.2,0.32,0.48,NumStorePurchases,0.04,0.016549968173138127
4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,2014,582,True,44,0.07560137457044673,0.22727272727272727,0.25,0.2727272727272727,0.20454545454545456,0.045454545454545456,MntFishProducts,0.003436426116838488,6,0.010309278350515464,0.5,0.0,0.5,NumWebPurchases,0.3333333333333333,0.45454545454545453
10340,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,2012,1144,True,310,0.270979020979021,0.03870967741935484,0.45483870967741935,0.13870967741935483,0.12580645161290321,0.24193548387096775,MntMeatProducts,0.005244755244755245,12,0.01048951048951049,0.5,0.08333333333333333,0.4166666666666667,NumWebPurchases,0.5,0.603225806451613
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,2013,956,True,1027,1.0742677824267783,0.019474196689386564,0.35735150925024345,0.0379746835443038,0.07887049659201557,0.5063291139240507,MntWines,0.0020920502092050207,15,0.015690376569037656,0.4,0.2,0.4,NumWebPurchases,0.13333333333333333,0.03894839337877313
7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,603,True,25,0.04145936981757877,0.12,0.36,0.24,0.08,0.2,MntMeatProducts,0.003316749585406302,5,0.008291873963515755,0.4,0.0,0.6,NumStorePurchases,0.4,0.24
10640,1974,Graduation,Together,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,2013,848,True,182,0.21462264150943397,0.027472527472527472,0.3901098901098901,0.038461538461538464,0.06593406593406594,0.47802197802197804,MntWines,0.00589622641509434,9,0.01061320754716981,0.4444444444444444,0.1111111111111111,0.4444444444444444,NumWebPurchases,0.5555555555555556,0.15934065934065933
3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,2012,1132,False,770,0.6802120141342756,0.07922077922077922,0.23896103896103896,0.012987012987012988,0.06883116883116883,0.6,MntWines,0.0035335689045936395,21,0.018551236749116608,0.3333333333333333,0.23809523809523808,0.42857142857142855,NumStorePurchases,0.19047619047619047,0.13896103896103895
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,2013,1083,True,9,0.008310249307479225,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,MntFishProducts,0.0009233610341643582,3,0.002770083102493075,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.2222222222222222
1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,2013,975,True,2012,2.0635897435897435,0.02186878727634195,0.4647117296222664,0.01441351888667992,0.01242544731610338,0.4865805168986084,MntWines,0.0010256410256410256,24,0.024615384615384615,0.2916666666666667,0.20833333333333334,0.5,NumStorePurchases,0.041666666666666664,0.010934393638170975
569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,2013,748,True,1880,2.513368983957219,0.06861702127659575,0.45372340425531915,0.06382978723404255,0.039361702127659576,0.37446808510638296,MntMeatProducts,0.001336898395721925,18,0.02406417112299465,0.2777777777777778,0.3333333333333333,0.3888888888888889,NumStorePurchases,0.05555555555555555,0.059042553191489364
4686,1962,PhD,Widow,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,2014,639,False,1607,2.514866979655712,0.019290603609209707,0.3472308649657747,0.038581207218419414,0.05911636589919104,0.5357809583074051,MntWines,0.0,24,0.03755868544600939,0.25,0.20833333333333334,0.5416666666666666,NumStorePurchases,0.0,0.049159925326695705
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,2014,703,False,306,0.4352773826458037,0.00980392156862745,0.3758169934640523,0.05228758169934641,0.0,0.5620915032679739,MntWines,0.007112375533428165,12,0.017069701280227598,0.5,0.08333333333333333,0.4166666666666667,NumWebPurchases,0.4166666666666667,0.058823529411764705
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,2014,623,False,62,0.09951845906902086,0.11290322580645161,0.5,0.24193548387096775,0.06451612903225806,0.08064516129032258,MntMeatProducts,0.004815409309791332,6,0.009630818619582664,0.3333333333333333,0.16666666666666666,0.5,NumStorePurchases,0.5,0.11290322580645161
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,2012,1159,False,252,0.21742881794650562,0.007936507936507936,0.2222222222222222,0.0,0.0,0.7698412698412699,MntWines,0.004314063848144953,11,0.009490940465918895,0.36363636363636365,0.09090909090909091,0.5454545454545454,NumStorePurchases,0.45454545454545453,0.0
1744,1965,Basic,Single,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,2013,1089,True,34,0.031221303948576674,0.20588235294117646,0.38235294117647056,0.08823529411764706,0.058823529411764705,0.2647058823529412,MntMeatProducts,0.0009182736455463728,4,0.0036730945821854912,0.25,0.25,0.5,NumStorePurchases,0.25,0.5882352941176471
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,2013,1029,True,910,0.8843537414965986,0.07912087912087912,0.2967032967032967,0.03956043956043956,0.02967032967032967,0.554945054945055,MntWines,0.003887269193391642,23,0.022351797862001945,0.391304347826087,0.08695652173913043,0.5217391304347826,NumStorePurchases,0.17391304347826086,0.05934065934065934
3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,2013,1048,True,1132,1.0801526717557253,0.0088339222614841,0.19169611307420495,0.17491166077738515,0.15371024734982333,0.4708480565371025,MntWines,0.0019083969465648854,26,0.02480916030534351,0.2692307692307692,0.23076923076923078,0.5,NumStorePurchases,0.07692307692307693,0.17226148409893993
8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,649,True,62,0.09553158705701079,0.0,0.22580645161290322,0.0,0.0,0.7741935483870968,MntWines,0.0030816640986132513,5,0.007704160246533128,0.4,0.0,0.6,NumStorePurchases,0.4,0.0967741935483871
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,2012,1099,True,41,0.0373066424021838,0.024390243902439025,0.17073170731707318,0.5609756097560976,0.0975609756097561,0.14634146341463414,MntFishProducts,0.0009099181073703367,4,0.003639672429481347,0.25,0.25,0.5,NumStorePurchases,0.25,0.4634146341463415
4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,2013,979,True,30,0.030643513789581207,0.06666666666666667,0.3333333333333333,0.0,0.0,0.6,MntWines,0.0010214504596527069,4,0.0040858018386108275,0.25,0.25,0.5,NumStorePurchases,0.25,0.8333333333333334
10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,2014,660,True,1349,2.043939393939394,0.10896960711638251,0.37731653076352856,0.0770941438102298,0.0793180133432172,0.35730170496664193,MntMeatProducts,0.0015151515151515152,20,0.030303030303030304,0.15,0.25,0.6,NumStorePurchases,0.05,0.0793180133432172
2499,1958,2n Cycle,Single,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,2013,970,True,537,0.5536082474226804,0.18063314711359404,0.18063314711359404,0.03910614525139665,0.21973929236499068,0.37988826815642457,MntWines,0.0010309278350515464,17,0.01752577319587629,0.29411764705882354,0.11764705882352941,0.5882352941176471,NumStorePurchases,0.058823529411764705,0.048417132216014895
10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,2013,1047,True,1490,1.423113658070678,0.0,0.16778523489932887,0.10268456375838926,0.009395973154362415,0.7201342281879195,MntWines,0.0038204393505253103,22,0.021012416427889206,0.3181818181818182,0.45454545454545453,0.22727272727272727,NumCatalogPurchases,0.18181818181818182,0.009395973154362415
7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,2014,617,True,548,0.8881685575364667,0.029197080291970802,0.40693430656934304,0.03832116788321168,0.07846715328467153,0.4470802919708029,MntWines,0.0032414910858995136,17,0.027552674230145867,0.47058823529411764,0.058823529411764705,0.47058823529411764,NumWebPurchases,0.11764705882352941,0.029197080291970802
5796,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,2013,766,True,1096,1.4308093994778068,0.01916058394160584,0.4032846715328467,0.02645985401459854,0.040145985401459854,0.5109489051094891,MntWines,0.0013054830287206266,22,0.028720626631853787,0.18181818181818182,0.22727272727272727,0.5909090909090909,NumStorePurchases,0.045454545454545456,0.02645985401459854
10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,2014,587,True,352,0.5996592844974447,0.036931818181818184,0.3721590909090909,0.09090909090909091,0.008522727272727272,0.4914772727272727,MntWines,0.0068143100511073255,13,0.022146507666098807,0.46153846153846156,0.07692307692307693,0.46153846153846156,NumWebPurchases,0.3076923076923077,0.017045454545454544
