ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year_Dt_Customer,Total_Days_Relationship,Is_Recency_gt_30,Total_Mnt,Total_Mnt_Per_Total_Days_Relationship,Pct_MntFruits,Pct_MntMeatProducts,Pct_MntFishProducts,Pct_MntSweetProducts,Pct_MntWines,Max_Mnt_Type,NumDealsPurchases_Per_Total_Days_Relationship,Total_Purchases,Total_Purchases_Per_Total_Days_Relationship,Pct_NumWebPurchases,Pct_NumCatalogPurchases,Pct_NumStorePurchases,Max_Purchase_Sales_Channel,Pct_NumDealsPurchase,Pct_MntGoldProds,Frequency+Monetary,RFM_Quadrant,RFM_
7899,1952,PhD,Married,77610.0,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,2012,1159,True,1664,1.4357204486626405,0.0198317307692307,0.1995192307692307,0.0126201923076923,0.0198317307692307,0.7481971153846154,MntWines,0.0017256255392579,15,0.0129421915444348,0.2666666666666666,0.4666666666666667,0.2666666666666666,NumCatalogPurchases,0.1333333333333333,0.0096153846153846,0.025653134877831458,Reconquistar,Pouco potencial
10500,1984,Graduation,Married,31761.0,1,0,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,2014,636,True,70,0.110062893081761,0.0142857142857142,0.2857142857142857,0.2285714285714285,0.2,0.2714285714285714,MntMeatProducts,0.0031446540880503,7,0.0110062893081761,0.4285714285714285,0.0,0.5714285714285714,NumStorePurchases,0.2857142857142857,0.4,0.020011435105774727,Pouco potencial,Pouco potencial
1655,1979,Graduation,Together,34350.0,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,804,True,37,0.0460199004975124,0.081081081081081,0.4054054054054054,0.054054054054054,0.027027027027027,0.4324324324324324,MntWines,0.0012437810945273,4,0.0049751243781094,0.25,0.0,0.75,NumStorePurchases,0.25,0.2972972972972973,0.008979492780002341,Pouco potencial,Pouco potencial
2406,1949,Graduation,Together,54591.0,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,2013,879,True,495,0.5631399317406144,0.008080808080808,0.1898989898989899,0.0242424242424242,0.0181818181818181,0.7595959595959596,MntWines,0.0034129692832764,16,0.018202502844141,0.375,0.125,0.5,NumStorePurchases,0.1875,0.0484848484848484,0.03526512292700507,Reconquistar,Pouco potencial
2712,1956,Graduation,Married,71866.0,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,2013,737,True,682,0.9253731343283582,0.2609970674486803,0.2609970674486803,0.1510263929618768,0.0571847507331378,0.2697947214076246,MntWines,0.0013568521031207,19,0.0257801899592944,0.3157894736842105,0.1578947368421052,0.5263157894736842,NumStorePurchases,0.0526315789473684,0.0483870967741935,0.05016288032022477,Reconquistar,Reconquistar
5517,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,2013,838,True,28,0.0334128878281622,0.0,0.3928571428571428,0.0,0.0714285714285714,0.5357142857142857,MntWines,0.0011933174224343,4,0.0047732696897374,0.25,0.25,0.5,NumStorePurchases,0.25,0.3214285714285714,0.008353221957040463,Pouco potencial,Pouco potencial
10643,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,2013,1086,False,618,0.569060773480663,0.1343042071197411,0.4320388349514563,0.1375404530744336,0.0954692556634304,0.2006472491909385,MntMeatProducts,0.001841620626151,18,0.0165745856353591,0.2777777777777778,0.1111111111111111,0.6111111111111112,NumStorePurchases,0.1111111111111111,0.0566343042071197,0.032210987178150706,Manter,Fidelizar
2254,1983,Graduation,Married,69520.0,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,2013,908,True,1362,1.5,0.0881057268722467,0.3039647577092511,0.0888399412628487,0.0587371512481644,0.460352422907489,MntWines,0.001101321585903,20,0.0220264317180616,0.45,0.3,0.25,NumWebPurchases,0.05,0.0682819383259911,0.04341534008683054,Reconquistar,Pouco potencial
10281,1970,Graduation,Divorced,64713.0,1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,2014,693,False,548,0.7907647907647908,0.1094890510948905,0.4397810218978102,0.0237226277372262,0.0985401459854014,0.3284671532846715,MntMeatProducts,0.0028860028860028,17,0.0245310245310245,0.2941176470588235,0.2941176470588235,0.4117647058823529,NumStorePurchases,0.1176470588235294,0.0985401459854014,0.04758584581593426,Manter,Manter
6958,1977,Master,Married,27889.0,1,0,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,2013,910,True,18,0.0197802197802197,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778,MntWines,0.001098901098901,4,0.0043956043956043,0.25,0.25,0.5,NumStorePurchases,0.25,0.4444444444444444,0.007192807192807059,Fidelizar,Fidelizar
954,1960,Basic,Widow,22123.0,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,2014,645,True,71,0.1100775193798449,0.0422535211267605,0.3380281690140845,0.4788732394366197,0.0985915492957746,0.0422535211267605,MntFishProducts,0.0015503875968992,6,0.0093023255813953,0.3333333333333333,0.1666666666666666,0.5,NumStorePurchases,0.1666666666666666,0.4366197183098591,0.01715493808517056,Pouco potencial,Pouco potencial
5079,1971,Graduation,Married,,1,1,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11,0,2013,1034,True,88,0.0851063829787234,0.0113636363636363,0.1818181818181818,0.0,0.0,0.8068181818181818,MntWines,0.0038684719535783,6,0.0058027079303675,0.3333333333333333,0.1666666666666666,0.5,NumStorePurchases,0.6666666666666666,0.1022727272727272,0.010864644635581702,Pouco potencial,Pouco potencial
10339,1954,Master,Together,,0,1,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0,2013,922,True,183,0.1984815618221258,0.0,0.1202185792349726,0.0,0.0,0.8797814207650273,MntWines,0.0021691973969631,9,0.009761388286334,0.4444444444444444,0.1111111111111111,0.4444444444444444,NumWebPurchases,0.2222222222222222,0.1311475409836065,0.01860764642082419,Pouco potencial,Pouco potencial
4643,1973,Graduation,Married,27803.0,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,2012,1223,True,127,0.1038430089942763,0.2047244094488189,0.3622047244094488,0.2992125984251969,0.0708661417322834,0.0629921259842519,MntMeatProducts,0.0016353229762878,7,0.0057236304170073,0.4285714285714285,0.0,0.5714285714285714,NumStorePurchases,0.2857142857142857,0.3858267716535433,0.010849269596416829,Fidelizar,Fidelizar
3117,1955,Graduation,Single,,0,1,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11,0,2013,805,True,303,0.3763975155279503,0.0,0.0693069306930693,0.0396039603960396,0.0198019801980198,0.8712871287128713,MntWines,0.0037267080745341,12,0.0149068322981366,0.5,0.0833333333333333,0.4166666666666667,NumWebPurchases,0.25,0.4851485148514851,0.028677905944986603,Reconquistar,Pouco potencial
6497,1960,Graduation,Married,51651.0,0,1,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,2012,1150,True,341,0.2965217391304348,0.0175953079178885,0.0674486803519061,0.0381231671554252,0.0175953079178885,0.8592375366568915,MntWines,0.0034782608695652,13,0.0113043478260869,0.4615384615384615,0.1538461538461538,0.3846153846153846,NumWebPurchases,0.3076923076923077,0.2697947214076246,0.021778432817489455,Fidelizar,Fidelizar
5396,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,2013,1083,True,1277,1.1791320406278856,0.009397024275646,0.3014878621769773,0.0258418167580266,0.0696945967110415,0.5935787000783085,MntWines,0.0009233610341643,29,0.0267774699907663,0.3103448275862069,0.2413793103448276,0.4482758620689655,NumStorePurchases,0.0344827586206896,0.0696945967110415,0.05236574146739445,Manter,Manter
5250,1943,Master,Widow,,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1,2013,793,True,1438,1.8133669609079448,0.0876216968011126,0.3407510431154381,0.1140472878998609,0.0876216968011126,0.3699582753824756,MntWines,0.0012610340479192,21,0.0264817150063051,0.238095238095238,0.238095238095238,0.5238095238095238,NumStorePurchases,0.0476190476190476,0.0876216968011126,0.05220110511181184,Reconquistar,Reconquistar
1052,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,2013,1049,False,964,0.918970448045758,0.0394190871369294,0.16701244813278,0.0643153526970954,0.0487551867219917,0.6804979253112033,MntWines,0.0028598665395614,24,0.0228789323164918,0.3333333333333333,0.375,0.2916666666666667,NumCatalogPurchases,0.125,0.0383817427385892,0.04464633755687874,Manter,Fidelizar
2802,1992,2n Cycle,Married,87000.0,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,2012,1112,True,912,0.8201438848920863,0.0274122807017543,0.6655701754385965,0.0734649122807017,0.0186403508771929,0.2149122807017544,MntMeatProducts,0.0008992805755395,17,0.0152877697841726,0.2352941176470588,0.3529411764705882,0.4117647058823529,NumStorePurchases,0.0588235294117647,0.0537280701754386,0.03001603023286418,Reconquistar,Pouco potencial
6343,1959,Graduation,Married,79823.0,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,2014,641,False,1475,2.3010920436817472,0.0494915254237288,0.2576271186440678,0.0772881355932203,0.0494915254237288,0.5661016949152542,MntWines,0.0015600624024961,22,0.0343213728549142,0.2727272727272727,0.4090909090909091,0.3181818181818182,NumCatalogPurchases,0.0454545454545454,0.0291525423728813,0.06763396788376545,Manter,Manter
6507,1980,Graduation,Single,30828.0,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,2013,819,False,44,0.0537240537240537,0.25,0.3409090909090909,0.0454545454545454,0.0,0.3636363636363636,MntWines,0.0024420024420024,6,0.0073260073260073,0.1666666666666666,0.1666666666666666,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.2727272727272727,0.012893772893772852,Fidelizar,Fidelizar
7901,1971,Master,Married,34109.0,0,1,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013,786,True,18,0.0229007633587786,0.0555555555555555,0.2777777777777778,0.1111111111111111,0.0555555555555555,0.5,MntWines,0.0012722646310432,3,0.0038167938931297,0.0,0.0,1.0,NumStorePurchases,0.3333333333333333,0.2222222222222222,0.006543075245365216,Fidelizar,Fidelizar
4865,1974,Master,Divorced,53367.0,1,1,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,2013,853,False,389,0.4560375146541617,0.0179948586118251,0.3598971722365038,0.0257069408740359,0.0077120822622107,0.5886889460154242,MntWines,0.0082063305978898,14,0.0164126611957796,0.3571428571428571,0.0714285714285714,0.5714285714285714,NumStorePurchases,0.5,0.0282776349614395,0.03168498861120726,Manter,Fidelizar
2686,1969,Basic,Together,22390.0,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,802,True,21,0.0261845386533665,0.0476190476190476,0.1904761904761904,0.7142857142857143,0.0476190476190476,0.0,MntFishProducts,0.0012468827930174,3,0.0037406483790523,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.238095238095238,0.006546134663341537,Pouco potencial,Fidelizar
3107,1976,Graduation,Together,71322.0,0,1,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0,2014,609,True,308,0.5057471264367817,0.0779220779220779,0.4025974025974026,0.0779220779220779,0.0487012987012987,0.3928571428571428,MntMeatProducts,0.0016420361247947,12,0.0197044334975369,0.3333333333333333,0.0833333333333333,0.5833333333333334,NumStorePurchases,0.0833333333333333,0.1363636363636363,0.03793103448275854,Manter,Fidelizar
7734,1993,Graduation,Absurd,79244.0,0,0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1,2012,1108,True,971,0.8763537906137184,0.1050463439752832,0.1287332646755921,0.2183316168898043,0.0628218331616889,0.4850669412976313,MntWines,0.0009025270758122,21,0.0189530685920577,0.1904761904761904,0.4761904761904761,0.3333333333333333,NumCatalogPurchases,0.0476190476190476,0.2523171987641606,0.03710368871550006,Reconquistar,Pouco potencial
1146,1949,Master,Together,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,2012,1211,False,832,0.6870355078447564,0.0096153846153846,0.2680288461538461,0.0384615384615384,0.0588942307692307,0.625,MntWines,0.0033030553261767,22,0.0181668042939719,0.4545454545454545,0.2272727272727272,0.3181818181818182,NumWebPurchases,0.1818181818181818,0.0504807692307692,0.03539761398731761,Manter,Fidelizar
11031,1950,PhD,Married,48699.0,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,955,True,39,0.0408376963350785,0.0256410256410256,0.2564102564102564,0.0512820512820512,0.0,0.6666666666666666,MntWines,0.0010471204188481,4,0.0041884816753926,0.25,0.0,0.75,NumStorePurchases,0.25,0.0256410256410256,0.007597710946061007,Pouco potencial,Pouco potencial
7428,1975,Graduation,Together,80144.0,0,0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0,2013,823,True,1259,1.5297691373025517,0.1048451151707704,0.3534551231135822,0.1985702938840349,0.1525019857029388,0.1906274821286735,MntMeatProducts,0.0012150668286755,18,0.0218712029161603,0.1666666666666666,0.3888888888888889,0.4444444444444444,NumStorePurchases,0.0555555555555555,0.0857823669579031,0.04312583315809839,Manter,Fidelizar
975,1956,Graduation,Single,54252.0,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,2013,948,False,220,0.2320675105485232,0.0181818181818181,0.1181818181818181,0.0363636363636363,0.0181818181818181,0.8090909090909091,MntWines,0.0052742616033755,10,0.010548523206751,0.4,0.1,0.5,NumStorePurchases,0.5,0.2,0.02017978352595844,Fidelizar,Fidelizar
1103,1976,Master,Married,81929.0,1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11,1,2012,1189,True,1868,1.5710681244743483,0.0294432548179871,0.1488222698072805,0.0262312633832976,0.0,0.7955032119914347,MntWines,0.0016820857863751,18,0.0151387720773759,0.2222222222222222,0.2222222222222222,0.5555555555555556,NumStorePurchases,0.1111111111111111,0.0990364025695931,0.029988575016477392,Reconquistar,Pouco potencial
3422,1975,Graduation,Married,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0,2012,1128,True,1300,1.1524822695035462,0.0092307692307692,0.0984615384615384,0.0253846153846153,0.0092307692307692,0.8576923076923076,MntWines,0.000886524822695,9,0.0079787234042553,0.2222222222222222,0.3333333333333333,0.4444444444444444,NumStorePurchases,0.1111111111111111,0.0584615384615384,0.01584773174260029,Pouco potencial,Pouco potencial
1055,1976,Master,Married,53204.0,1,1,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2014,652,True,39,0.0598159509202454,0.0,0.2051282051282051,0.0512820512820512,0.0,0.7435897435897436,MntWines,0.0015337423312883,4,0.0061349693251533,0.25,0.0,0.75,NumStorePurchases,0.25,0.1538461538461538,0.011128549008417624,Fidelizar,Fidelizar
6544,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,2014,589,True,976,1.6570458404074704,0.0,0.3647540983606557,0.0645491803278688,0.0286885245901639,0.5420081967213115,MntWines,0.0050933786078098,24,0.0407470288624787,0.25,0.2916666666666667,0.4583333333333333,NumStorePurchases,0.125,0.0,0.07953820033955843,Reconquistar,Reconquistar
1241,1984,2n Cycle,Married,14796.0,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,2012,1201,False,35,0.0291423813488759,0.0857142857142857,0.2285714285714285,0.2,0.1142857142857142,0.3714285714285714,MntWines,0.0016652789342214,4,0.0033305578684429,0.25,0.0,0.75,NumStorePurchases,0.5,0.4571428571428571,0.0059779243792564985,Fidelizar,Fidelizar
2909,1974,PhD,Married,78128.0,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,3,11,0,2014,681,True,1228,1.803230543318649,0.019543973941368,0.1872964169381107,0.013029315960912,0.019543973941368,0.760586319218241,MntWines,0.0029368575624082,18,0.026431718061674,0.4444444444444444,0.2222222222222222,0.3333333333333333,NumWebPurchases,0.1111111111111111,0.0293159609120521,0.0520997588759802,Reconquistar,Reconquistar
5802,1972,Basic,Married,14188.0,0,0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,2013,1037,True,48,0.0462873674059787,0.1458333333333333,0.2291666666666666,0.3333333333333333,0.25,0.0416666666666666,MntFishProducts,0.0009643201542912,6,0.0057859209257473,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.1666666666666666,0.5625,0.010286081645772984,Fidelizar,Fidelizar
1407,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2012,1159,False,40,0.0345125107851596,0.3,0.125,0.075,0.4,0.1,MntSweetProducts,0.0017256255392579,5,0.0043140638481449,0.4,0.0,0.6,NumStorePurchases,0.4,0.425,0.0076694468411465,Fidelizar,Fidelizar
6183,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,2013,935,False,118,0.1262032085561497,0.0084745762711864,0.3728813559322034,0.0508474576271186,0.0423728813559322,0.5254237288135594,MntWines,0.0010695187165775,7,0.0074866310160427,0.2857142857142857,0.1428571428571428,0.5714285714285714,NumStorePurchases,0.1428571428571428,0.1864406779661017,0.014134759358288625,Fidelizar,Fidelizar
340,1970,Graduation,Divorced,72967.0,0,1,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1,2012,1112,False,372,0.3345323741007194,0.0940860215053763,0.4811827956989247,0.0,0.0,0.4247311827956989,MntMeatProducts,0.0017985611510791,17,0.0152877697841726,0.4117647058823529,0.1176470588235294,0.4705882352941176,NumStorePurchases,0.1176470588235294,0.336021505376344,0.02923933346895737,Manter,Fidelizar
5991,1949,Master,Married,48150.0,0,1,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0,2013,937,False,219,0.2337246531483457,0.0091324200913242,0.1780821917808219,0.0136986301369863,0.0091324200913242,0.7899543378995434,MntWines,0.0032017075773745,10,0.0106723585912486,0.5,0.1,0.4,NumWebPurchases,0.3,0.2146118721461187,0.020412633462737504,Fidelizar,Fidelizar
3104,1961,Graduation,Single,82332.0,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1,2012,1201,True,1987,1.6544546211490423,0.0296930045294413,0.4871665827881228,0.0256668344237544,0.0397584297936587,0.4177151484650226,MntMeatProducts,0.0008326394671107,20,0.0166527893422148,0.25,0.15,0.6,NumStorePurchases,0.05,0.0095621540010065,0.03297368452713583,Reconquistar,Pouco potencial
9729,1955,Graduation,Widow,58275.0,1,1,2013-06-02,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11,0,2013,943,True,551,0.584305408271474,0.0181488203266787,0.4591651542649728,0.101633393829401,0.0780399274047187,0.3430127041742287,MntMeatProducts,0.0063626723223753,17,0.0180275715800636,0.4705882352941176,0.1176470588235294,0.4117647058823529,NumWebPurchases,0.3529411764705882,0.1161524500907441,0.03497602795991212,Manter,Fidelizar
1008,1981,PhD,Together,44953.0,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0,2012,1106,True,897,0.8110307414104883,0.0189520624303233,0.1482720178372352,0.0122630992196209,0.0089186176142697,0.8115942028985508,MntWines,0.0009041591320072,23,0.0207956600361663,0.3043478260869565,0.1304347826086956,0.5652173913043478,NumStorePurchases,0.0434782608695652,0.1382385730211817,0.040551537070524286,Manter,Fidelizar
11091,1953,Graduation,Together,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,2014,595,True,20,0.0336134453781512,0.1,0.45,0.1,0.0,0.35,MntMeatProducts,0.0033613445378151,4,0.0067226890756302,0.25,0.0,0.75,NumStorePurchases,0.5,0.1,0.01120448179271701,Pouco potencial,Pouco potencial
3969,1974,Master,Together,43018.0,0,1,2013-11-01,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,3,11,0,2013,791,True,69,0.0872313527180783,0.0579710144927536,0.2463768115942029,0.1014492753623188,0.0869565217391304,0.5072463768115942,MntWines,0.0012642225031605,6,0.0075853350189633,0.3333333333333333,0.3333333333333333,0.3333333333333333,NumWebPurchases,0.1666666666666666,0.927536231884058,0.013957016434892477,Fidelizar,Fidelizar
1916,1954,Master,Married,45736.0,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,3,11,0,2013,891,True,394,0.4421997755331088,0.0076142131979695,0.4568527918781725,0.0507614213197969,0.0076142131979695,0.4771573604060913,MntWines,0.0056116722783389,14,0.015712682379349,0.5,0.0714285714285714,0.4285714285714285,NumWebPurchases,0.3571428571428571,0.1091370558375634,0.030347043418938756,Reconquistar,Pouco potencial
9907,1969,Master,Together,66476.0,0,1,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11,0,2013,758,True,956,1.2612137203166227,0.0292887029288702,0.1589958158995816,0.0261506276150627,0.0094142259414225,0.7761506276150628,MntWines,0.0026385224274406,24,0.0316622691292876,0.25,0.3333333333333333,0.4166666666666667,NumStorePurchases,0.0833333333333333,0.0596234309623431,0.061773733239997845,Reconquistar,Reconquistar
87,1981,2n Cycle,Married,27733.0,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,858,False,40,0.0466200466200466,0.175,0.125,0.65,0.05,0.0,MntFishProducts,0.0023310023310023,5,0.0058275058275058,0.4,0.0,0.6,NumStorePurchases,0.4,0.425,0.010360010360010314,Fidelizar,Fidelizar
8659,1952,PhD,Together,69805.0,0,1,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,3,11,0,2014,710,True,1018,1.4338028169014083,0.0697445972495088,0.1709233791748526,0.0127701375245579,0.0098231827111984,0.7367387033398821,MntWines,0.0028169014084507,25,0.0352112676056338,0.24,0.32,0.44,NumStorePurchases,0.08,0.0196463654223968,0.06873455498089205,Reconquistar,Reconquistar
6262,1962,Master,Single,72217.0,0,0,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0,2013,996,True,1419,1.4246987951807228,0.0295983086680761,0.3171247357293869,0.0387596899224806,0.0394644115574348,0.5750528541226215,MntWines,0.001004016064257,21,0.0210843373493975,0.1428571428571428,0.4761904761904761,0.3809523809523809,NumCatalogPurchases,0.0476190476190476,0.1085271317829457,0.04155371485943757,Reconquistar,Pouco potencial
6147,1971,Graduation,Divorced,25818.0,1,0,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,3,11,0,2012,1170,True,19,0.0162393162393162,0.1052631578947368,0.4210526315789473,0.1052631578947368,0.1052631578947368,0.2631578947368421,MntMeatProducts,0.0008547008547008,3,0.0025641025641025,0.0,0.3333333333333333,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.4736842105263157,0.004428904428904331,Pouco potencial,Pouco potencial
8832,1976,Master,Together,37509.0,1,0,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,2012,1206,False,118,0.0978441127694859,0.0423728813559322,0.4745762711864407,0.1016949152542373,0.0677966101694915,0.3135593220338983,MntMeatProducts,0.0016583747927031,7,0.005804311774461,0.4285714285714285,0.0,0.5714285714285714,NumStorePurchases,0.2857142857142857,0.0423728813559322,0.01095854063018237,Fidelizar,Fidelizar
10067,1976,2n Cycle,Together,25176.0,1,1,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,874,True,8,0.0091533180778032,0.0,0.5,0.0,0.0,0.5,MntMeatProducts,0.0011441647597254,3,0.0034324942791762,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.625,0.004992718951529017,Pouco potencial,Pouco potencial
7532,1980,Graduation,Married,43586.0,0,1,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,3,11,0,2012,1219,False,116,0.0951599671862182,0.0172413793103448,0.0948275862068965,0.0344827586206896,0.0,0.853448275862069,MntWines,0.0024610336341263,7,0.0057424118129614,0.4285714285714285,0.0,0.5714285714285714,NumStorePurchases,0.4285714285714285,0.1379310344827586,0.010831215777293051,Fidelizar,Fidelizar
4915,1956,2n Cycle,Married,53230.0,0,1,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,3,11,0,2012,1246,True,503,0.4036918138041733,0.1431411530815109,0.1948310139165009,0.2703777335984095,0.0417495029821073,0.3499005964214712,MntWines,0.0032102728731942,19,0.0152487961476725,0.2631578947368421,0.1052631578947368,0.631578947368421,NumStorePurchases,0.2105263157894736,0.4552683896620278,0.029387526675399494,Reconquistar,Pouco potencial
2115,1957,Graduation,Together,50116.0,1,1,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,3,11,0,2014,560,True,64,0.1142857142857142,0.0,0.15625,0.0,0.0,0.84375,MntWines,0.0035714285714285,5,0.0089285714285714,0.2,0.0,0.8,NumStorePurchases,0.4,0.03125,0.016563146997929556,Pouco potencial,Pouco potencial
2088,1972,Graduation,Together,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,2013,819,True,1555,1.8986568986568984,0.0096463022508038,0.2662379421221865,0.0636655948553054,0.0192926045016077,0.6411575562700965,MntWines,0.0012210012210012,23,0.028083028083028,0.217391304347826,0.2608695652173913,0.5217391304347826,NumStorePurchases,0.0434782608695652,0.0488745980707395,0.05534741276186126,Reconquistar,Reconquistar
